CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,CarbonIntensity,EnergyIntensity,WaterIntensity,ESG_Avg,ESG_Std,Profit_Growth,Size,Efficiency,Year_norm,Revenue_growth_company,ESG_Class,Industry_enc,Region_enc,ESG_Class5
495,Company_495,Consumer Goods,Latin America,2017,6.69369534640097,10.0,7.57937234099172,10.7,44.2,46.3,64.6,21.7,11.8584041642274,12.08154629977778,13.46783627201709,1.70324616,1.959371228,1.569323854,57.86666667,30.08825906,-2.82,17.72169094,-1.568395359,7.0,0.000251288,1.0,0,3,1
495,Company_495,Consumer Goods,Latin America,2018,6.776735016543733,13.1,7.269756015676217,8.7,43.0,47.3,61.8,19.9,11.93365415631273,12.15679626317583,13.54308681618736,1.691593587,1.944901957,1.559144067,61.16666667,29.67445591,-137.55,19.21393804,-1.441136713,8.0,0.011119648,1.0,0,3,1
495,Company_495,Consumer Goods,Latin America,2019,6.930103682645899,10.4,7.527901566657592,16.6,43.9,47.7,62.2,21.8,12.08407787796964,12.30722029953502,13.6935114973514,1.682779611,1.933002463,1.551943435,62.1,28.95237469,-238.0,19.72158808,-2.173408242,9.0,0.012331084,1.0,0,3,1
495,Company_495,Consumer Goods,Latin America,2020,6.945628931410218,13.2,7.891293359804782,1.6,44.6,47.7,59.5,26.7,12.09947302917072,12.32261535674657,13.70890660288931,1.671057829,1.916762914,1.542583893,61.0,29.38213743,-368.0,20.11090821,-2.134167391,10.0,0.018386961,1.0,0,3,1
495,Company_495,Consumer Goods,Latin America,2021,7.035092527443332,14.1,7.872950454209895,9.4,46.2,44.4,63.0,31.3,12.21472460911676,12.43786746646098,13.82415875427941,1.681700774,2.02024603,1.716318313,55.03333333,19.9555339,63.25,17.5336572,1.383826222,1.0,0.006486208,1.0,0,3,2
495,Company_495,Consumer Goods,Latin America,2022,7.035972576782891,12.8,7.633611633951787,0.1,45.6,43.2,62.0,31.5,12.2252324191814,12.44837508757487,13.83466650562,1.677270834,2.012858799,1.711585978,51.93333333,18.91198914,95.0,17.61923058,1.491019652,2.0,0.008812281,0.0,0,3,2
495,Company_495,Consumer Goods,Latin America,2023,7.089409946788388,11.2,7.666081400567053,5.5,45.5,44.9,61.8,30.0,12.26565013105542,12.48879255177396,13.87508427483231,1.66559241,1.995392904,1.699315767,52.66666667,19.32494071,174.9,17.24648965,1.289469134,3.0,0.01754843,0.0,0,3,2
495,Company_495,Consumer Goods,Latin America,2024,7.157891235359948,10.9,7.408712368549522,7.1,45.0,44.1,58.2,32.7,12.34059741958794,12.56373974711769,13.95003166066417,1.660534721,1.987982011,1.694017457,53.63333333,20.12220995,59.22,17.73051316,1.094047577,4.0,0.007186534,0.0,0,3,2
495,Company_495,Consumer Goods,Latin America,2025,7.215166446614913,12.5,8.090432942767915,5.9,45.2,43.9,60.5,31.1,12.3993959604319,12.62253868753032,14.00883049357695,1.651219833,1.975055815,1.684333298,56.1,20.26005923,83.83,17.00709008,0.955366802,5.0,0.011151666,1.0,0,3,2
496,Company_496,Manufacturing,North America,2015,7.340251726141331,8.1,7.131778443323355,4.101196581196581,47.1,7.7,56.6,77.0,13.1796863665899,13.46736796689706,15.99309537607392,1.643737265,1.966409164,1.676731696,57.73333333,17.72126783,30.4,17.55110887,1.089561379,6.0,0.003607638,1.0,4,5,2
496,Company_496,Manufacturing,North America,2016,7.460950499114637,8.0,7.407257029016685,12.8,47.7,9.8,54.3,79.1,13.28738379556887,13.57506544408237,16.10079296919269,1.642250908,1.964626698,1.675215067,58.36666667,16.05936902,7.04,17.58713035,1.008351707,7.0,0.000918531,1.0,4,5,2
496,Company_496,Manufacturing,North America,2017,7.430351358347044,8.9,7.870853257963549,-3.0,49.9,12.0,55.7,81.9,13.24322150234572,13.53090308740956,16.05663052476702,1.62942587,1.948206199,1.662022377,60.46666667,14.22052507,135.96,18.31061154,1.495658314,8.0,0.01127881,1.0,4,5,2
496,Company_496,Manufacturing,North America,2018,7.518118498063161,8.0,7.443839208962222,9.2,49.5,10.3,56.9,81.4,13.34186189364233,13.62954356463336,16.15527111054416,1.632606767,1.953735582,1.665443411,61.8,15.03695448,-95.76,18.51753102,1.734961417,9.0,-0.00731325,1.0,4,5,2
496,Company_496,Manufacturing,North America,2019,7.508622683422787,5.8,7.710877312750654,-0.9,51.3,13.9,59.6,80.4,13.30979137411326,13.59747294911163,16.12320046917427,1.634772602,1.956937121,1.667715156,61.66666667,12.70524826,-40.6,17.93015261,1.660399767,10.0,-0.003214821,1.0,4,5,2
496,Company_496,Manufacturing,North America,2020,7.674942572250547,1.6,6.542471960506805,18.1,51.7,15.8,57.2,82.0,13.46396927137145,13.75165095297764,16.27737861235432,1.935789406,2.250191263,1.771395537,39.7,20.20569227,26.98,14.72535715,0.969455511,1.0,0.005147671,0.0,4,5,2
496,Company_496,Manufacturing,North America,2021,7.772879024281048,3.8,7.21883644486215,10.3,51.4,17.0,58.9,78.5,13.55443990641867,13.84212171920654,16.36784944430401,1.949635419,2.268782842,1.782760203,38.86666667,18.78199492,-123.6,15.29936112,1.663248067,2.0,-0.014869526,0.0,4,5,2
496,Company_496,Manufacturing,North America,2022,7.7985640868416,5.1,7.113386378545049,2.6,51.2,14.7,57.7,81.1,13.59445195663051,13.88213371723312,16.40786147089958,1.955200552,2.27571858,1.787608683,38.56666667,19.13016815,-45.6,15.2838045,2.115828649,3.0,-0.004276227,0.0,4,5,2
496,Company_496,Manufacturing,North America,2023,7.905884029071925,1.4,6.580916491329162,11.3,52.3,13.9,59.8,83.3,13.70703686807103,13.99471868974327,16.52044656165016,1.987773457,2.319261477,1.814445681,38.8,17.57754249,-313.76,14.65663575,2.130659386,4.0,-0.033093247,0.0,4,5,2
496,Company_496,Manufacturing,North America,2024,7.964225257452279,3.8,7.164024080728175,6.0,54.1,16.9,59.1,86.2,13.7461017428419,14.03378354732507,16.55951141988331,1.99185692,2.325185295,1.81756688,40.2,16.66403313,-42.18,14.39804961,1.606866322,5.0,-0.005521171,0.0,4,5,2
496,Company_496,Manufacturing,North America,2025,7.932254467278248,2.0,6.285625585657472,-3.2,55.7,17.3,59.5,90.1,13.71131969133358,13.99900151407757,16.52472936264992,1.996640199,2.332333242,1.821113753,41.5,18.40978001,-52.17,14.26724069,1.618265679,6.0,-0.007044181,0.0,4,5,2
497,Company_497,Utilities,Africa,2015,6.671273163228746,6.5,6.083359811812238,2.01196261682243,42.8,53.8,56.9,17.8,13.16011127572889,12.69010891758384,15.46269463540122,2.01400698,2.357487625,1.834408636,44.1,17.11402933,-120.96,13.48689073,1.253043331,7.0,-0.022672675,0.0,8,0,1
497,Company_497,Utilities,Africa,2016,6.76573077895272,8.4,6.757164920349636,9.9,42.8,58.3,55.2,14.9,13.21612399361851,12.74612167549292,15.51870753876018,2.031505591,2.382933485,1.847751904,45.43333333,16.62357763,-157.92,13.55678032,1.709380881,8.0,-0.022614293,0.0,8,0,1
497,Company_497,Utilities,Africa,2017,6.812675072731867,8.0,6.740164686788177,4.8,41.2,57.6,50.2,16.0,13.26929261671081,12.79929009255894,15.57187615566452,2.099751877,2.474851454,1.903621026,44.4,15.61665777,-349.17,12.95247468,1.677909581,9.0,-0.063108087,0.0,8,0,1
497,Company_497,Utilities,Africa,2018,6.737559901986023,6.0,6.216606101084865,-7.3,43.4,60.8,51.2,18.1,13.16510001781976,12.69509734673727,15.46768329030113,2.137756407,2.527490663,1.933973694,46.06666667,15.76715996,-451.14,12.69750503,3.706786149,10.0,-0.037550586,0.0,8,0,1
497,Company_497,Utilities,Africa,2019,6.852665312664177,6.5,6.507277712385012,12.2,43.3,59.9,51.5,18.6,13.2884122493181,12.81840963647765,15.59099578382202,1.874364403,2.181408323,1.713817845,51.53333333,18.41855948,-265.59,16.34749579,3.026988777,1.0,-0.016259829,0.0,8,0,1
497,Company_497,Utilities,Africa,2020,6.918695219020472,8.1,7.034652212170488,6.8,44.7,62.6,50.1,21.2,13.3300799017057,12.86007714989188,15.63266356480906,1.866311631,2.172605127,1.706157463,52.96666667,21.23307169,47.69,16.44841328,3.338842558,2.0,0.002450033,0.0,8,0,1
497,Company_497,Utilities,Africa,2021,6.963662910920433,9.6,7.252620764961372,4.6,44.2,62.0,46.2,24.2,13.38030371688376,12.91030095299594,15.6828873727639,1.86729841,2.175057254,1.706378063,55.2,22.25016854,-101.85,16.54753484,3.889448233,3.0,-0.004761398,1.0,8,0,1
497,Company_497,Utilities,Africa,2022,7.059102031476661,10.5,7.376132586483289,10.0,45.3,63.9,46.5,25.4,13.45828860730178,12.98828577849345,15.76087234240948,1.870776055,2.1807443,1.708700469,56.13333333,21.33268228,-124.8,16.393991,3.230821163,4.0,-0.007127849,1.0,8,0,2
497,Company_497,Utilities,Africa,2023,7.074286149869768,10.3,7.012025200157934,1.5,45.9,66.5,47.2,24.2,13.44965575057184,12.97965307287794,15.75223951715878,1.871893771,2.182422067,1.709525364,55.53333333,21.16821517,-31.46,15.53120299,3.263630681,5.0,-0.001803516,1.0,8,0,2
497,Company_497,Utilities,Africa,2024,7.040536390215956,11.1,7.16711503442933,-3.3,48.7,66.2,52.0,27.9,13.41877077326821,12.94876803620344,15.72135449824989,1.877353457,2.191071231,1.713317346,55.26666667,23.17462693,-178.12,15.46016706,3.32440125,6.0,-0.010166767,1.0,8,0,2
497,Company_497,Utilities,Africa,2025,7.130258625408923,13.0,7.649502129378145,9.4,48.8,66.1,50.9,29.3,13.50918429097391,13.03918131377218,15.81176810704723,1.879121153,2.194934088,1.713989558,57.83333333,23.5317516,-131.04,16.07594831,3.744355293,7.0,-0.006634194,1.0,8,0,2
498,Company_498,Technology,Europe,2015,9.24908982025546,16.1,10.28212944660042,9.194736842105264,76.8,99.6,72.9,57.9,12.47301755664484,11.96219435764087,13.16616282291482,1.890219398,2.210494509,1.722754666,57.86666667,24.08574959,-208.55,15.26335804,2.990516255,8.0,-0.013932383,1.0,6,2,4
498,Company_498,Technology,Europe,2016,9.413371007859828,16.8,10.42058645805898,17.9,75.8,100.0,71.5,55.8,12.63216716323882,12.12134393400355,13.32531287442481,1.902462902,2.230079382,1.731159648,58.33333333,28.22097329,-373.99,15.30631196,3.571281167,9.0,-0.022408571,1.0,6,2,4
498,Company_498,Technology,Europe,2017,9.52836492009978,13.5,11.02381403897765,12.2,76.6,100.0,74.1,55.7,12.74717293175349,12.23634915132594,13.44031865704384,1.926104774,2.261813147,1.750570501,58.9,27.1431391,-283.92,14.72287734,2.653494405,10.0,-0.024104009,1.0,6,2,4
498,Company_498,Technology,Europe,2018,9.621893576624824,15.2,10.51330747050632,9.8,77.3,99.0,75.9,57.1,12.854013494813,12.34318978915864,13.54715936756745,1.555144995,1.641166438,1.469123821,26.13333333,18.51926924,249.26,16.37096208,1.278261231,1.0,0.027639118,0.0,6,2,4
498,Company_498,Technology,Europe,2019,9.636019787334588,18.4,11.40003668289161,1.4,77.9,100.0,76.9,56.7,12.85483472038858,12.34401075181391,13.54798059421659,1.552680025,1.638179388,1.467180937,25.4,18.73579462,52.5,16.33263724,1.295172686,2.0,0.006106639,0.0,6,2,4
498,Company_498,Technology,Europe,2020,9.722804652410682,17.4,10.98358957844514,9.1,79.9,100.0,79.4,60.3,12.94162129258753,12.43079734616871,13.63476727504062,1.548874771,1.634289679,1.463460099,26.76666667,19.85253972,7.52,16.7276005,1.158342658,3.0,0.000988714,0.0,6,2,4
498,Company_498,Technology,Europe,2021,9.939105630137874,13.4,10.81719896081333,24.1,78.1,97.5,80.2,56.6,13.192363208404,12.68153882782921,13.88550954980902,1.542024332,1.625898588,1.458150253,25.23333333,18.2954457,162.61,17.44755786,1.2221528,4.0,0.018368749,0.0,6,2,4
498,Company_498,Technology,Europe,2022,10.02617410185048,13.8,11.12318113532492,9.1,78.1,98.9,76.5,58.9,13.2603520963738,12.749527692159,13.95349840582485,1.533624418,1.616262573,1.450986417,25.4,18.95811172,130.68,17.50932963,1.180296612,5.0,0.014958225,0.0,6,2,4
498,Company_498,Technology,Europe,2023,10.22465033812347,9.5,11.3330173933764,22.0,78.8,100.0,75.8,60.5,13.44349265333128,12.93266789996028,14.13663903602848,1.522273824,1.603206682,1.441341119,25.13333333,19.43562022,154.4,17.4297559,0.934092927,6.0,0.02107083,0.0,6,2,4
498,Company_498,Technology,Europe,2024,10.38687311793673,10.2,11.26966848806705,17.6,78.8,97.6,76.5,62.1,13.63846915658215,13.12764440818149,14.33161574030166,1.516875219,1.597102983,1.436647574,24.9,19.91205665,69.42,17.85253668,1.030124861,7.0,0.008788761,0.0,6,2,4
498,Company_498,Technology,Europe,2025,10.492215441015,11.4,11.127233571961,11.1,78.1,98.7,76.5,59.0,13.72907603274548,13.21825120851782,14.42222272267932,1.506153395,1.585206385,1.42710054,26.96666667,21.05833168,131.52,18.38480153,1.094875139,8.0,0.014860853,0.0,6,2,4
499,Company_499,Transportation,Asia,2015,6.087683404848525,-1.3,6.888674391169345,4.273846153846153,40.2,10.6,45.1,64.9,12.60115133437911,10.80940870568501,13.80512188205195,1.492061865,1.569827547,1.414296295,29.8,23.53571754,123.24,18.38905218,0.886319169,9.0,0.016553666,0.0,7,1,1
499,Company_499,Transportation,Asia,2016,6.076035448558252,1.7,4.643428898105181,-1.2,42.2,12.3,45.9,68.3,12.57866360503781,10.78692239273813,13.78263420473097,1.477841141,1.553262426,1.402419945,29.1,23.46976779,248.82,18.17523822,0.848718023,10.0,0.03108443,0.0,7,1,1
499,Company_499,Transportation,Asia,2017,6.198681947871933,1.8,4.808111029984782,13.1,41.1,11.1,43.8,68.4,12.70920001361693,10.91745656713513,13.91317079240761,1.868090014,2.181118349,1.804194735,78.0,11.55465274,-91.52,14.53285154,1.413843995,1.0,-0.012426752,1.0,7,1,1
499,Company_499,Transportation,Asia,2018,6.242417799061459,2.2,5.281679725395013,4.5,43.2,13.3,46.3,70.0,12.73883655562473,10.9470908803401,13.94280721747004,1.873354682,2.188347893,1.809058341,78.26666667,11.5452732,-59.4,14.68595575,1.805758307,2.0,-0.006237826,1.0,7,1,1
499,Company_499,Transportation,Asia,2019,6.249202743186691,7.0,6.503988727509554,0.7,42.1,10.2,44.4,71.7,12.76494701582631,10.97320127096157,13.96891793303756,1.879870489,2.196696333,1.815200078,77.2,11.526925,-57.4,14.88841909,1.926340857,3.0,-0.005784362,1.0,7,1,1
499,Company_499,Transportation,Asia,2020,6.341593110176681,12.1,6.860768487757801,9.7,42.3,8.1,45.4,73.5,12.87089185106988,11.07914575528177,14.07486282939303,1.872650591,2.18710342,1.808464561,78.4,12.34139376,75.04,15.32560599,1.829973493,4.0,0.007546502,1.0,7,1,1
499,Company_499,Transportation,Asia,2021,6.54864880985199,8.6,6.389905040279181,23.0,42.0,11.6,44.3,70.3,13.05657629046611,11.26482814196658,14.26054766367196,1.864541071,2.17778213,1.800602358,80.06666667,10.01515518,29.29,14.69575008,1.373993146,5.0,0.003868457,1.0,7,1,1
499,Company_499,Transportation,Asia,2022,6.673424382027351,11.5,7.182580049431362,13.3,41.2,11.6,43.2,68.8,13.18153188077114,11.38978221399355,14.38550334667812,1.863636978,2.176643567,1.799746137,80.96666667,10.56330125,5.65,14.89834508,1.536089179,6.0,0.000749096,1.0,7,1,1
499,Company_499,Transportation,Asia,2023,6.863907879201861,11.0,7.65078726247108,21.0,42.2,13.7,42.3,70.5,13.35873568164866,11.56698363356795,14.5627072859541,1.854091034,2.163140145,1.791007982,81.8,12.18359553,128.7,15.1362017,1.744838899,7.0,0.012805389,1.0,7,1,1
499,Company_499,Transportation,Asia,2024,7.10085190894405,10.9,7.201543669865679,26.8,43.9,14.9,43.5,73.5,13.58838370884248,11.79663038904187,14.79235562212579,1.852942205,2.161715276,1.789915512,82.73333333,12.70131227,7.98,15.37913997,1.528722835,8.0,0.000893989,1.0,7,1,1
499,Company_499,Transportation,Asia,2025,7.145274996240854,9.4,7.075555239257072,4.5,43.9,14.4,44.9,72.4,13.63583948553128,11.84408576104015,14.83981149995331,1.851385037,2.160227506,1.788344186,82.1,11.03131905,-2.06,15.33243389,1.381524891,9.0,-0.000224679,1.0,7,1,1
500,Company_500,Utilities,Middle East,2015,7.175642724105739,10.3,7.598549693958486,2.01196261682243,42.8,63.5,24.9,40.0,13.57903452275992,13.10903170425126,15.88161846298605,1.839444195,2.144709204,1.777133557,81.93333333,10.16579231,83.72,15.15775719,1.219689633,10.0,0.011719182,1.0,8,4,1
500,Company_500,Utilities,Middle East,2016,7.258412150595307,9.3,7.497373598713226,8.6,42.2,60.3,26.8,39.4,13.69086301539887,13.22086011111232,15.99344710024568,1.781293171,2.0252015,1.815110106,66.63333333,16.74823374,28.75,14.25228853,1.894367341,1.0,0.003457553,1.0,8,4,1
500,Company_500,Utilities,Middle East,2017,7.265080011762366,6.8,7.175872195939078,0.7,42.2,61.6,27.4,37.7,13.68567324809228,13.21567027925934,15.98825732769344,1.776227295,2.020030085,1.810029659,68.46666667,14.95638102,5.1,14.61669329,2.57522459,2.0,0.000432969,1.0,8,4,1
500,Company_500,Utilities,Middle East,2018,7.241652775230881,6.8,7.256650035601907,-2.3,44.2,61.8,30.2,40.4,13.66058893103365,13.19058597897623,15.96317297321734,1.767297443,2.007331068,1.800577247,69.03333333,17.52835798,231.08,14.55731046,3.161806847,3.0,0.015702952,1.0,8,4,1
500,Company_500,Utilities,Middle East,2019,7.375318432688513,5.5,7.127452899892047,14.3,47.3,66.7,31.2,44.0,13.74918045957684,13.27917753559325,16.05176463359218,1.757158053,1.994137427,1.79001438,67.73333333,16.15435958,207.0,14.69869296,3.386613023,4.0,0.012888724,1.0,8,4,2
500,Company_500,Utilities,Middle East,2020,7.507305810804498,5.5,7.13001844286904,14.1,46.4,66.5,31.5,41.1,13.88261288349487,13.41260975920275,16.18519709749499,1.745530187,1.978455513,1.777824483,66.96666667,16.67103276,287.28,15.32762284,3.299731322,5.0,0.017405324,1.0,8,4,2
500,Company_500,Utilities,Middle East,2021,7.650263889079806,7.9,7.719751593380463,15.4,48.0,68.0,32.7,43.5,14.01181744585292,13.54181435896865,16.31440179926269,1.745155241,1.978063714,1.777447155,66.86666667,16.16704467,0.0,14.87812558,3.502093527,6.0,7.22073e-05,1.0,8,4,2
500,Company_500,Utilities,Middle East,2022,7.735127361633314,8.8,7.902450454230474,8.9,50.0,70.5,34.0,45.4,14.07190519344604,13.60190202850211,16.37448962094045,1.742070124,1.974797712,1.774337049,67.5,14.84621164,11.95,15.50736175,3.455992126,7.0,0.000777496,1.0,8,4,2
500,Company_500,Utilities,Middle East,2023,7.74157702882485,5.9,7.390983575556024,0.6,50.3,71.3,32.3,47.3,14.0699715971352,13.59996841758323,16.37255600008151,1.739927972,1.972310506,1.772147016,67.2,13.91725548,26.3,15.01401566,3.79739983,8.0,0.001484576,1.0,8,4,2
500,Company_500,Utilities,Middle East,2024,7.755638682191392,6.7,7.57198844937744,1.4,51.1,72.3,32.2,48.8,14.0743551741919,13.60435202355069,16.37693958015648,1.733122886,1.96311492,1.765010439,66.93333333,14.30011655,198.75,15.80665603,3.786915938,9.0,0.010394067,1.0,8,4,2
500,Company_500,Utilities,Middle East,2025,7.822444729489319,8.0,7.762681115104708,6.9,52.6,75.4,33.2,49.3,14.1098346234626,13.63983141143638,16.41241902357384,1.741518675,1.974132908,1.773769809,67.7,14.99233137,-187.72,15.33703906,3.569935236,10.0,-0.011272971,1.0,8,4,2
501,Company_501,Retail,Europe,2015,6.379613933006459,3.8,5.795145480670174,4.333962264150943,51.7,28.6,81.9,44.5,10.983013857058,10.28988536292704,11.67615254367116,1.557435483,1.648861543,1.466009913,45.53333333,26.84703584,8.85,15.47928155,0.778213733,1.0,0.001995938,0.0,5,2,2
501,Company_501,Retail,Europe,2016,6.226734278220032,4.2,6.208590026096629,-14.2,50.1,26.5,84.6,39.1,10.84396149898683,10.15083188819595,11.53709891843057,1.552464359,1.643846292,1.461082984,48.36666667,26.64513714,2.4,15.54959731,0.791021515,2.0,0.000483276,0.0,5,2,2
501,Company_501,Retail,Europe,2017,6.247075288559693,1.4,4.938781190328272,2.1,51.1,26.6,87.7,38.9,10.86424674249392,10.17111869186639,11.55738435795042,1.551215598,1.642779718,1.459651898,49.03333333,27.49769687,-7.5,14.9330567,0.660499294,3.0,-0.001990462,0.0,5,2,2
501,Company_501,Retail,Europe,2018,6.282453645317259,4.0,5.627261336748458,3.6,51.8,28.8,88.4,38.2,10.8840161353511,10.19088583472326,11.57715393804787,1.548709918,1.639904558,1.457515787,48.76666667,28.24275718,22.63,15.70268317,0.960437546,4.0,0.00405172,0.0,5,2,2
501,Company_501,Retail,Europe,2019,6.278333789302737,6.8,6.397762641520038,-0.4,50.6,30.8,86.4,34.5,10.86622475188603,10.17309475426038,11.55936143161856,1.544138624,1.635259732,1.453018141,50.6,29.67170369,4.98,15.61968136,1.091123994,5.0,0.000806819,0.0,5,2,2
501,Company_501,Retail,Europe,2020,6.444608090532888,5.5,6.249009525139524,18.1,50.5,32.8,85.2,33.4,11.01797483077913,10.32484241386551,11.71111298900346,1.545924013,1.637291752,1.454556646,51.5,28.70261312,-13.4,14.94570029,0.883171409,6.0,-0.002700009,0.0,5,2,2
501,Company_501,Retail,Europe,2021,6.451575656329472,4.2,6.029241911442011,0.7,50.3,33.3,85.6,32.0,11.02182566816573,10.32869646268089,11.71496467813017,1.549233796,1.641479463,1.456988539,53.1,28.48912073,-49.0,15.39500878,0.931583067,7.0,-0.009517852,0.0,5,2,2
501,Company_501,Retail,Europe,2022,6.48844476405192,3.9,6.17211804680124,3.8,51.0,32.8,85.8,34.3,11.06169020286779,10.36855715446391,11.75482874701181,1.551839292,1.643850193,1.45982878,53.83333333,27.81102899,17.1,15.19106832,1.194700974,8.0,0.002551839,0.0,5,2,2
501,Company_501,Retail,Europe,2023,6.616065185132817,3.7,5.814428994743265,13.6,51.6,34.4,85.8,34.7,11.17816017069367,10.48502696615925,11.87129966435632,1.550992773,1.643489471,1.458496733,55.36666667,27.35074649,-33.54,15.23515363,1.147629615,9.0,-0.005251226,1.0,5,2,2
501,Company_501,Retail,Europe,2024,6.677712985976771,4.8,6.661982609607565,6.4,53.0,36.3,87.1,35.5,11.22616563378987,10.53303177418365,11.91930681986275,1.546545754,1.639189102,1.453903036,56.76666667,27.44983303,-12.96,15.87564183,1.443495694,10.0,-0.001583939,1.0,5,2,2
501,Company_501,Retail,Europe,2025,6.673171537525372,4.0,6.055143323771165,-0.5,54.2,37.8,89.5,35.5,11.21041939127068,10.51728574307813,11.90355980557825,1.767187489,2.004645369,1.800110207,61.13333333,18.86858059,-107.31,14.8122943,2.168857993,1.0,-0.011098391,1.0,5,2,2
502,Company_502,Manufacturing,Asia,2015,5.341376856008484,0.5,3.020424886144363,4.101196581196581,34.2,24.1,26.8,51.7,11.07086535351372,11.35854392516352,13.88426132014513,1.77613881,2.017277243,1.809571847,61.06666667,17.88975498,-147.98,14.63668968,2.262406546,2.0,-0.015263397,1.0,4,1,1
502,Company_502,Manufacturing,Asia,2016,5.42141956368202,5.6,5.607638614103299,8.4,32.7,22.4,27.0,48.7,11.16297784178092,11.45065636674335,13.97637487935272,1.776194591,2.018827813,1.809834812,61.66666667,15.19945174,-48.4,13.9932272,1.824160887,3.0,-0.006161236,1.0,4,1,1
502,Company_502,Manufacturing,Asia,2017,5.553347106724568,0.6,3.566711820139729,14.1,33.0,23.5,27.9,47.7,11.28817437225343,11.5758533146727,14.10157286931102,1.763861874,2.002406524,1.796935234,61.6,16.139083,137.94,14.52697618,1.689669378,4.0,0.01714036,1.0,4,1,1
502,Company_502,Manufacturing,Asia,2018,5.718671087149952,2.1,4.018183201256536,18.1,33.9,25.3,28.3,48.2,11.4422304313412,11.72991008896885,14.25563155316561,1.761845677,1.999411484,1.794783314,60.73333333,14.74528173,36.4,14.45194239,1.918909561,5.0,0.004120255,1.0,4,1,1
502,Company_502,Manufacturing,Asia,2019,5.738827816399001,3.1,4.90527477843843,2.0,35.9,27.6,30.3,49.9,11.44591990318887,11.73359876773123,14.25932035460253,1.756245276,1.99167129,1.788886292,61.03333333,16.15466909,123.52,14.90578942,2.823181395,6.0,0.009089484,1.0,4,1,1
502,Company_502,Manufacturing,Asia,2020,5.792403666309729,2.5,5.025852259901116,5.5,37.7,31.1,30.2,51.8,11.47524748119779,11.76292747685381,14.28864876927044,1.750190556,1.98507102,1.782755953,61.93333333,15.3382963,30.4,15.05653527,2.772857636,7.0,0.002322554,1.0,4,1,1
502,Company_502,Manufacturing,Asia,2021,5.833640461914415,3.3,5.055608659738987,4.2,41.3,36.7,32.4,54.9,11.47563057622613,11.7633097941764,14.28903105826296,1.750996456,1.986697521,1.783675556,62.7,14.11842767,-54.48,14.97915095,3.32441011,8.0,-0.003481801,1.0,4,1,1
502,Company_502,Manufacturing,Asia,2022,5.743323649276734,5.8,5.95246380975825,-8.7,42.8,37.2,35.1,56.0,11.38190178255334,11.66958129001357,14.19530210250694,1.750978037,1.986548619,1.783639065,63.43333333,12.65951553,9.32,14.71930757,3.410390879,9.0,0.000553925,1.0,4,1,1
502,Company_502,Manufacturing,Asia,2023,5.824819469699035,7.6,5.623295223743515,8.5,42.3,36.4,34.0,56.7,11.46936639474009,11.75704585588423,14.28276704226031,1.756829053,1.994916588,1.789839033,65.96666667,14.05856797,-160.3,15.0953146,3.387656577,10.0,-0.010571668,1.0,4,1,1
502,Company_502,Manufacturing,Asia,2024,5.766444235780912,10.6,5.975589197949692,-5.7,43.2,39.8,33.9,56.0,11.38556925232921,11.67324848522311,14.19896956490982,1.569444015,1.657420863,1.48146752,46.6,2.971531592,24.75,16.01588546,0.951930847,1.0,0.004115251,0.0,4,1,1
502,Company_502,Manufacturing,Asia,2025,5.988961416889864,10.8,6.226931848111024,25.0,43.6,41.5,33.7,55.6,11.59515316841633,11.88283247767768,14.40855509820432,1.559091316,1.645662325,1.472520591,47.1,3.064310689,109.6,16.62591176,0.999167254,2.0,0.016239172,0.0,4,1,1
503,Company_503,Manufacturing,North America,2015,7.882126221932817,19.3,8.864803172447907,4.101196581196581,50.8,5.6,80.6,66.1,13.73441676476049,14.02209862031773,16.54782651633944,1.556946313,1.643345026,1.470547881,48.43333333,4.007908848,12.8,15.90362783,0.997178665,3.0,0.001994215,0.0,4,5,2
503,Company_503,Manufacturing,North America,2016,8.059908334578276,19.6,8.976401257700767,19.5,51.1,7.8,82.2,63.2,13.89890042686921,14.18658220032342,16.7123102401963,1.549515546,1.635037162,1.463994146,49.7,2.443358345,50.74,16.51465653,0.727953353,4.0,0.010256031,0.0,4,5,2
503,Company_503,Manufacturing,North America,2017,8.068340299965087,19.3,8.65714641984288,0.8,51.8,9.7,83.7,62.1,13.89567867315857,14.18336046872197,16.70908847618664,1.554726119,1.641134015,1.468318461,51.6,3.195309062,-60.0,16.29046204,0.934954412,5.0,-0.010257163,0.0,4,5,2
503,Company_503,Manufacturing,North America,2018,8.100555906304823,18.1,9.35380848149982,3.3,53.8,16.3,83.2,61.9,13.88649162501325,14.17417346459512,16.69990145500438,1.552795165,1.638945328,1.466645236,54.06666667,6.143560314,18.96,15.99087539,0.981881115,6.0,0.002991739,0.0,4,5,2
503,Company_503,Manufacturing,North America,2019,8.190132526682255,18.2,9.421281779007325,9.4,53.7,15.1,81.9,64.1,13.98349397989053,14.27117581986613,16.79690386818973,1.542707732,1.627627626,1.457788047,54.86666667,5.236729259,114.08,16.7964143,1.127127049,7.0,0.014487666,1.0,4,5,2
